created_at,LT,LB,KT,KM,garasi,carport,lokasi,sertifikat,listrik,hadap,harga,URL,deskripsi,
5-12-2021,112,109,3,4,,,Sawangan,SHM,,,1700,https://www.rumah123.com/properti/depok/hos9283506/,Rumah 2 Lantai 2 Bangunan Gaya Art Deco di Kota Mandiri Baru,
5-12-2021,54,47,2,2,,,Tapos,SHM,,,498,https://www.rumah123.com/properti/depok/hos9283499/,Cluster Mewah Harga 1 Lantai Dapat 2 Lantai Harga Promo Dekat Tol Cimanggis dan Cijago,
4-12-2021,60,62,3,2,,,Tapos,SHM,2200,,565,https://www.rumah123.com/properti/depok/hos9283420/,Rumah Premium 2 Lantai Harga Promo di Kota Depok,
4-12-2021,65,54,3,2,,2,Cimanggis,SHM,2200,Utara,665,https://www.rumah123.com/properti/depok/hos9282873/,Rumah Skandinavia 2Lantai Harga 1Lantai,
4-12-2021,55,47,2,2,,1,Tapos,SHM,2200,Barat,498,https://www.rumah123.com/properti/depok/hos9283323/,"TERMURAH, Rumah DIjual Tapos Depok Bukit Cilangkap Hasanah",
4-12-2021,50,36,2,1,1,1,Sawangan,SHM,1300,Timur,235,https://www.rumah123.com/properti/depok/hos9283319/,Rumah paling murah di Depok,
4-12-2021,66,45,2,1,1,1,Sawangan,SHM,1300,Timur,335,https://www.rumah123.com/properti/depok/hos9283314/,Rumah murah di Depok,
4-12-2021,50,36,2,1,1,1,Sawangan,SHM,1300,Utara,235,https://www.rumah123.com/properti/depok/hos8511616/,Rumah sawangan depok,
4-12-2021,185,140,3,3,,1,Pancoran Mas,SHM,2200,,610,https://www.rumah123.com/properti/depok/hos9283193/,jual rumah mewah rumah dijual butuh,
4-12-2021,880,400,5,1,,7,Cinere,SHM,3300,Selatan,9000,https://www.rumah123.com/properti/depok/hos9283168/,Rumah Halaman Luas Pondok Labu Cocok Untuk Mini Cluster,
4-12-2021,74,60,3,2,,2,Cimanggis,SHM,2200,Utara,736,https://www.rumah123.com/properti/depok/hos9282905/,Rumah Dp Rendah di Tapos Cimanggis Depok.,
4-12-2021,335,300,4,3,2,2,Cinere,SHM,10000,,4800,https://www.rumah123.com/properti/depok/hos9282679/,Rumah megah komplek elite cinere segera survey yuk,
4-12-2021,83,100,3,2,,2,Sawangan,SHM,2200,,1000,https://www.rumah123.com/properti/depok/hos9282536/,Rumah Second Masih Bagus Semi Furnish dekat Pintu Tol sawangan,
4-12-2021,84,50,2,1,,1,Limo,SHM,1300,Utara,650,https://www.rumah123.com/properti/depok/hos9282493/,Rumah Murah Limo Depok,
4-12-2021,66,56,3,2,,1,Cimanggis,SHM,2200,,845,https://www.rumah123.com/properti/depok/hos9282432/,Rumah Cantik Bernuansa Bali Di Cibubur,
4-12-2021,94,56,3,2,,1,Cimanggis,SHM,2200,,1050,https://www.rumah123.com/properti/depok/hos9282423/,Rumah Cantik Nuansa Bali Di Cibubur,
4-12-2021,120,103,3,2,,2,Cimanggis,SHM,2200,Utara,1280,https://www.rumah123.com/properti/depok/hos9199317/,Brand New House dalam Komplek Kav Pertamina Belakang LRT Cibubur,
4-12-2021,65,46,2,2,,1,Cimanggis,SHM,2200,Timur,555,https://www.rumah123.com/properti/depok/hos9282246/,Dijual Rumah 2lantai Minimalis Scandinavian,
4-12-2021,80,80,2,2,,,Cilodong,SHM,900,,320,https://www.rumah123.com/properti/depok/hos9282169/,DIJUAL KONTRAKAN 2 PINTU FULL TERISI YG NGONTRAK MASUK MOBIL,
4-12-2021,79,115,2,1,1,1,Sukmajaya,SHM,,,750,https://www.rumah123.com/properti/depok/hos9282144/,Rumah di Depok Timur,
4-12-2021,72,45,2,1,,1,Cimanggis,SHM,,,1000,https://www.rumah123.com/properti/depok/hos9281989/,PERUMAHAN NUANSA PERMAI DEPOK,
4-12-2021,40,40,2,1,,,Cipayung,SHM,1300,Timur,195,https://www.rumah123.com/properti/depok/hos9282087/,rumah semi minimalis manis harga ekonomis di citayam #RumahMurah,
4-12-2021,50,50,2,1,,,Cipayung,SHM,1300,Selatan,185,https://www.rumah123.com/properti/depok/hos9270596/,rumah semi minimalis dua kamar siap huni di citayam lokasi strategis dan asri,
4-12-2021,100,15,3,3,1,1,Cinere,SHM,3500,,1750,https://www.rumah123.com/properti/depok/hos9281799/,Dijual cepat rumah bagus siap huni,
12-06-2021,60,50,3,2,,,"BSD CITY, TANGERANG",SHM,1300,Selatan,500,https://www.rumah123.com/properti/tangerang/hos9276294/,"Rumah 2 Lantai Akses Strategis, Keamanan 24jam,One gate system. Memiliki fasilitas terdekat yaitu,15 Menit Stasiun rawa buntu,10 Menit Stasiun sudimara, 5 Menit Tol BSD Tol Jorr, 15 Menit Mall AEON, 10 Menit Rs Eka Hospital, 3 Menit RSIA BUAH HATI, 3 Menit RS permata pamulang, 8 Menit RSUD TANGSEL, 5 Menit Kantor WALIKOTA, Akses zonasi sekolah SMAN 2 TANGSEL",
12-06-2021,72,54,2,1,1,1,"CISAUK, TANGERANG",SHM,1300,,480,https://www.rumah123.com/properti/tangerang/hos2510851/,"lokasi strategis dekat gading seong, dekat aeon mall, dekat kampus Atmajaya, dekat bsd, dekat stasiun cisauk, dekat pasar modern, dekat pom bensin. Harga 480 juta nego tipis
hub waty
hp/wa 0878 8644 3xxx
081381626xxx
Sagentus indonesia",
12-06-2021,60,48,3,2,2,2,"CILEDUG, TANGERANG",SHM,2200,,600,https://www.rumah123.com/properti/tangerang/hos9292316/,"Boston Village Bintaro, Cluster dengan konsep free design suka-suka, lokasi strategis dekat akses toll dan stasiun. Promo khusus minggu ini sebelum naik harga, payment only, dekat pasar modern BSD, teras kota, ocean park BSD, Sekolah Santa Ursula , Al-Azhar, RS Eka Hospital, Bunda Dalima, Medika BSD dan RIS Hospital. Promo Super Menarik Pembelian Unit Di Minggu Ini
Info Hubungi
Ahmad Bustomi Hardi / Tommy
",
12-06-2021,200,225,5,4,,,"LIPPO KARAWACI, TANGERANG",SHM,5500,,4250,https://www.rumah123.com/properti/tangerang/hos8607319/,"DIJUAL RUMAH BARU SELESAI DIBANGUN, LIPPO KARAWACI CENTRAL CLUSTER TAMAN BROMO memiliki kolam renang, memiliki 2 Lantai, AC 7 unit ",
12-06-2021,76,123,3,3,,2,"PONDOK CABE, TANGERANG",SHM,2200,,1700,https://www.rumah123.com/properti/tangerang/hos9292695/,"diapit oleh 3 tol besar, JOR 2, Cinere-Jagorawi, dan Cinere-Seong. Berlokasi kurang dari 5 menit dengan Lapangan terbang Pondok Cabe, 10 menit ke TransJakarta feedeer,
dan 20 menit ke MRT Lebak Bulus",
12-06-2021,60,36,2,1,,1,"CISAUK, TANGERANG",SHM,1300,,830,https://www.rumah123.com/properti/tangerang/hos9292420/,"memiliki fasilitas berupa kolam renang, jogging track, security 24 jam",
12-06-2021,37,72,2,1,1,1,"MAUK, TANGERANG",HGB,2200,,450,https://www.rumah123.com/properti/tangerang/hos9292402/,"Memiliki fasilitas berupa jogging track, security 24 jam",
12-06-2021,72,45,2,1,1,1,"SEPATAN, TANGERANG",SHM,1300,Selatan,148,https://www.rumah123.com/properti/tangerang/hos9292346/,"Akses Bandara Soekarno-Hatta, Jalan Row 10 meter, Children Playground, Musollah, bebas banjir",
12-06-2021,151,120,2,2,1,1,"CIKUPA CITRA JAYA, TANGERANG",SHM,1300,Selatan,760,https://www.rumah123.com/properti/tangerang/hos9292199/,"Lokasi rumah sangat strategis dekat fasilitas pendidikan, mall,Hospital, restoran, dan tempat perbelanjaan (Lengkap dengan Fasilitas),
dekat dengan Universitas ternama ( Universitas ESA Unggul), Area bebas banjir, Harga rumah dijual di Citra Raya sangat bersaing (nilai jual tiap tahun selalu naik),
Potensi kenaikan harga properti per tahunnya (return of investment) 10%",
12-06-2021,160,160,3,2,,,"CIKUPA CITRA JAYA, TANGERANG",SHM,3500,Utara,1200,https://www.rumah123.com/properti/tangerang/hos9292171/,"Memiliki fasilitas AC, Masjid, Taman, Keamanan, dan Jogging Track",
12-06-2021,60,48,3,2,2,2,"PONDOK JAGUNG, TANGERANG",SHM,2200,Tenggara,600,https://www.rumah123.com/properti/tangerang/hos9292105/,"Memiliki lokasi yang strategis yaitu 100 meter Ke Stasiun K.A rawa buntu, dekat dengan sarana ibadah/masji, dekat Pintu Masuk Toll dan Keluar Toll Parigi, Kunciran dan Bsd",
12-06-2021,180,130,3,2,,,"PASAR KEMIS, TANGERANG",SHM,2200,,1500,https://www.rumah123.com/properti/tangerang/hos9291905/,Rumah Bagus Siap Huni Murah Cluster Alam Suvarna Sutera,
12-06-2021,78,130,2,2,,,"CISAUK, TANGERANG",SHM,2200,,980,https://www.rumah123.com/properti/tangerang/hos9291581/,"Rumah Bagus Siap Huni Murah Cluster Alam Suvarna Sutera
Lt: 180m² (9x 20), Lb:130m², Kt: 3+1, Km: 3, Sertifikat: SHM, Harga 1.5M
Untuk menjadi orang pertama yang mendapatkan info rumah murah sekitar suvarna sutera dan janji survey bisa langsung saja dengan Darryus Era Fiesta dan jangan lupa catat nomor hp nya",
12-06-2021,72,40,2,1,1,1,"CIKUPA CITRA JAYA, TANGERANG",SHM,1300,Timur,500,https://www.rumah123.com/properti/tangerang/hos9291877/,Keamanan 24 jam dan sangat strategis,
12-06-2021,119,119,4,2,,1,"ALAM SUTERA, TANGERANG",SHM,2200,,2200,https://www.rumah123.com/properti/tangerang/hos9291775/,"Lokasi dekat dengan Stasiun Seong, Stasiun Rawa Buntu, Terminal Shuttle Bus BSD, Xtrans BSD, Terminal Intermoda BSD, Summarecon Seong, AEON Mall, Pasar Modern BSD,
IKEA Alam Sutera, Living World Alam Sutera, Mall Alam Sutera, The Breeze, Mall Teraskota, ITC BSD",
12-06-2021,90,72,2,1,,1,"GRAHA RAYA, TANGERANG",SHM,2200,Utara,600,https://www.rumah123.com/properti/tangerang/hos9291327/,"Perumahan Griya/Bintaro/Bsd, dekat tol Bintaro atau Alam Sutera
Sekolah International, Rumah Sakit Pusat Perbelanjaan",
12-06-2021,250,360,5,4,1,1,"BENDA, TANGERANG",SHM,4400,Timur,2900,https://www.rumah123.com/properti/tangerang/hos9291297/,"Memiliki lantai granit, 1 gudang, Water heater, 3 unit AC, dan 2 exhaust fan",
12-06-2021,144,117,3,3,,1,"BANJAR WIJAYA, TANGERANG",SHM,2200,Utara,1950,https://www.rumah123.com/properti/tangerang/hos9291250/,"Lokasi rumah berada di boulevard perum banjar wijaya, Lingkungan rumah yang sudah padat penghuni, memiliki keamanan, Lokasi rumah dekat dengan pasar modern banjar wijaya,
Lokasi rumah dekat dengan pasar modern banjar wijaya, memiliki club house, di dalamnya ada kolam renang, tennis, tennis meja, bulutangkis, jogging track, taman bermain anak, memiliki pasar modern, ada tempat ibadah.",
12-06-2021,96,75,3,2,,2,"CILEDUG, TANGERANG",SHM,2200,Barat,600,https://www.rumah123.com/properti/tangerang/hos9291208/,"dekat dengan akses tol bsd, stasiun rawa buntu dll.",
12-06-2021,60,48,3,2,,,"SEONG, TANGERANG SELATAN",SHM,2200,Tenggara,600,https://rumahdijual.com/bintaro/11733088-rumah-mewah-harga-termurah-2lt-600jtaan-dkt-nusa-loka.html,"memiliki type hunian boston village, berdiri dilokasi berkembang dan strategis, memiliki promo yaitu: Free Biaya Surat Surat, AC, dan Canopy
Hub : arifin",
12-06-2021,276,441,4,4,2,2,"BSD CITY, TANGERANG",,11000,Timur Laut,13000,https://www.rumah123.com/properti/tangerang/hos9124638/,"Miliki Hunian Eksklusif dengan akses langsung ke Botanical Club 10 Ha dan seberang dengan country club, fitur termewah dan fasilitas terbaik
Private Lift By Mitsubhisi 200 kg, AC, Smart Home System, Imported Marmer, 11.000 Wat, Security 24 Jam + CCTV, Masih banyak benefit lainnya",
12-06-2021,160,120,3,2,,1,"BSD, TANGERANG",SHM,2200,,1200,https://www.rumah123.com/properti/tangerang/hos9292593/,"Dekat dengan berbagai fasilitas seperti :
Sekolah Negeri dan Swasta, Kampus, Tempat ibadah, Rumah sakit, Pusat perbelanjaan, Stasiun, Pintu tol
More info :
0821 3494 3xxx RN
0821 1238 5xxx LH",
12-06-2021,224,184,3,3,,,"BSD, TANGERANG",SHM,2200,,1250,https://www.rumah123.com/properti/tangerang/hos9292607/,"Dekat dengan berbagai fasilitas seperti :
Sekolah Negeri dan Swasta, Kampus, Tempat ibadah, Rumah sakit, Pusat perbelanjaan, Stasiun, Pintu tol
More info :
0821 3494 3xxx RN
0821 1238 5xxx LH",
12-06-2021,90,108,3,2,,1,"CIPONDOH, TANGERANG",SHM,2200,Selatan,1550,https://www.rumah123.com/properti/tangerang/hos9292601/,"Akses Toll karang tengah, Cluster, Dekat Royal Mandaya Hospital, Ramai",
12-06-2021,216,140,3,2,,4,"BSD, TANGERANG",SHM,2200,,1700,https://www.rumah123.com/properti/tangerang/hos9292599/,"Dekat dengan berbagai fasilitas seperti :
Sekolah Negeri dan Swasta, Kampus, Tempat ibadah, Rumah sakit, Pusat perbelanjaan, Stasiun, Pintu tol
More info :
0821 3494 3xxx RN
0821 1238 5xxx LH",
12-06-2021,189,100,3,2,,1,"BSD, TANGERANG",SHM,2200,,1800,https://www.rumah123.com/properti/tangerang/hos9292626/,"Dekat dengan berbagai fasilitas seperti :
Sekolah Negeri dan Swasta, Kampus, Tempat ibadah, Rumah sakit, Pusat perbelanjaan, Stasiun, Pintu tol
More info :
0821 3494 3xxx RN
0821 1238 5xxx LH",
12-06-2021,265,100,3,2,,2,"BSD, TANGERANG",SHM,2200,,2400,https://www.rumah123.com/properti/tangerang/hos9292585/,"Dekat dengan berbagai fasilitas seperti :
Sekolah Negeri dan Swasta, Kampus, Tempat ibadah, Rumah sakit, Pusat perbelanjaan, Stasiun, Pintu tol
More info :
0821 3494 3xxx RN
0821 1238 5xxx LH",
12-06-2021,162,180,3,3,,1,"BSD, TANGERANG",HGB,2200,Timur,1490,https://www.rumah123.com/properti/tangerang/hos9292516/,"Dijual SECARA LELANG
Rumah 2 lantai di PROVENCE PARKLAND BSD dengan lingkungan yang sangat tenang dan nyaman terletak di tengah kota BSD serta akses yang mudah dicapai melalui TOL Bsd.
Dekat dengan :
Pusat Onderdil mobil autopart BSD, RS eka hospital, RS medika BSD, ITC BSD, Teras Kota, Ocean Park, Pasar modern BSD, dan masih banyak lagi tempat tempat publik yang dekat.",
12-06-2021,90,125,3,2,,,"BSD CITY, TANGERANG",SHM,2200,,1600,https://www.rumah123.com/properti/tangerang/hos9292515/,"Dekat dengan berbagai fasilitas seperti :
Sekolah Negeri dan Swasta, Kampus, Tempat ibadah, Rumah sakit, Pusat perbelanjaan, Stasiun, Pintu tol
More info :
0821 3494 3xxx RN
0821 1238 5xxx LH",
12-06-2021,144,130,3,2,,1,"BSD, TANGERANG",SHM,2200,,1250,https://www.rumah123.com/properti/tangerang/hos9292615/,"Dekat dengan berbagai fasilitas seperti :
Sekolah Negeri dan Swasta, Kampus, Tempat ibadah, Rumah sakit, Pusat perbelanjaan, Stasiun, Pintu tol
More info :
0821 3494 3xxx RN
0821 1238 5xxx LH",
12-06-2021,84,85,3,2,,1,"BSD EMINENT, TANGERANG","lainnya(PPJB, GIRIK, ADAT, dll)",,Utara,2050,https://www.rumah123.com/properti/tangerang/hos9292494/,"PPJB siap AJB, luas tanah 84m², luas bangunan 85m², kamar tidur 3, kamar mandi 2, hadap Utara
",
12-06-2021,155,100,3,2,,1,"BSD, TANGERANG",SHM,2200,,1050,https://www.rumah123.com/properti/tangerang/hos9292559/,"Dekat dengan berbagai fasilitas seperti :
Sekolah Negeri dan Swasta, Kampus, Tempat ibadah, Rumah sakit, Pusat perbelanjaan, Stasiun, Pintu tol
More info :
0821 3494 3xxx RN
0821 1238 5xxx LH",
12-06-2021,534,1000,5,6,6,2,"BSD, TANGERANG",SHM,16500,,15500,https://www.rumah123.com/properti/tangerang/hos9292705/,"New Home
RUMAH MEWAH TAMAN TIRTA GOLF BSD, Lt/lb: 534/1000, 3lantai, Daya Listrik: 16500w, KT/KM: 5+3KT, 6+2KM, Garasi: 6mobil + 2caort, Swimming pool, ada akses lift, ruangan jenset, ruangan GYM, open 15.5M, (Ea)
Hubungi:
Novi Zhu
Era fiesta suvarna sutera",
12-06-2021,128,88,3,3,,1,"BSD THE ICON, TANGERANG","lainnya(PPJB, GIRIK, ADAT, dll)",2200,Tenggara,95,https://www.rumah123.com/properti/tangerang/hos9292518/,"Hi Direct Buyer...
Dijual Rumah The Icon BSD City
Spesifikasi: Lt 128 m2 ( 8 x 18 ), Lb 88 m2, Kt 3+1, Km 3+1, Posisi Badan, Hadap Selatan, Surat PPJB, Harga 2.2M Nego
",
12-06-2021,105,45,2,1,,2,"BSD THE ICON, TANGERANG","lainnya(PPJB, GIRIK, ADAT, dll)",,Selatan,1550,https://www.rumah123.com/properti/tangerang/hos9292474/,"PPJB, Luas tanah 105m², Luas bangunan 45m², Kamar tidur 2, Kamar mandi 1, Canopi tinggi Alderon, Hadap Selatan, Halaman belakang sudah di plur",
12-06-2021,205,298,4,4,2,2,"BSD CITY, TANGERANG",SHM,4400,,4700,https://www.rumah123.com/properti/tangerang/hos9292736/,"Rumah Baru di The Green Cluster Vineyard BSD City
Akses mudah dan strategis dekat pintu tol Jorr, stasiun KRL Rawabuntu, dan dekat ke semua fasilitas terbaik di BSD City
Luas Tanah 205m², Luas Bangunan 298m², Type Hook, Kamar tidur 4+1, Kamar mandi 4+1, Garasi + caort 2 mobil, Ppjb siap ajb, Harga 4,7M nego
Hubungi TLP/WA ke 083879903xxx",
12-06-2021,128,88,3,3,,1,"BSD THE ICON, TANGERANG","lainnya(PPJB, GIRIK, ADAT, dll)",2200,Selatan,2200,https://www.rumah123.com/properti/tangerang/hos9292456/,"Hi Direct Buyer...
Dijual Rumah The Icon BSD City
Spesifikasi: Lt 128 m2 ( 8 x 18 ), Lb 88 m2, Kt 3+1, Km 3+1, Posisi Badan, Hadap Selatan, Surat PPJB, Harga 2.2M Nego
",
12-06-2021,96,138,4,3,,,"BSD THE ICON, TANGERANG",SHM,,,2300,https://www.rumah123.com/properti/tangerang/hos9292234/,"SHM, LT 96, LB 138, KT 4+1, KM 3+1, Bonus kitchen set + bathup+smart doorlock+smart wall switch",
12-06-2021,295,272,4,3,,2,"BSD DELATINOS, TANGERANG","lainnya(PPJB, GIRIK, ADAT, dll)",2200,Utara,5500,https://www.rumah123.com/properti/tangerang/hos9292268/,"Rumah bagus terletak di BSD City dengan lingkungan yang asri dan tertata rapi.
Lokasi mudah terjangkau, dekat dengan sekolah, universitas, stasiun kereta api, pasar modern dan Mall AEON
Informasi lebih detail hubungi:
Wanda (Victory Property)
0816 116 86 74 (WA/Call/SMS)
0813 171 xxx 73 (WA/Call/SMS)",
12-06-2021,96,138,4,3,,1,"BSD THE ICON, TANGERANG",SHM,2200,,2300,https://www.rumah123.com/properti/tangerang/hos9292204/,"Dijual
Rumah Brand New, Lokasi di BSD, The Icon Cluster Eastern Cosmo, Strategis, dekat ke kawasan Green Office Park yang didalamnya ada Gedung Sinarmasland, Grha Unilever, Campus Traveloka, dan banyak perusahaan terkemuka lainnya, Akses mudah, dekat ke akses tol dan stasiun/pasar intermoda
Luas Tanah 96m², Luas Bangunan 138m², Kamar Tidur 4+1, Kamar Mandi 3+1, Bonus kitchen set + bathtub+smart doorlock+smart wall switch, SHM, Harga negotiable
Untuk janji survey dan info property lainnya silahkan menghubungi kami L.J.Hooker Seong dengan Sonya, 087778502xxx",
12-06-2021,60,48,3,2,2,2,"BSD CITY, TANGERANG",SHM,2200,Selatan,600,https://www.rumah123.com/properti/tangerang/hos9292015/,"BOSTON VILLAGE BSD- BINTARO
Akses 100 Meter dari Pintu Stasiun KA.RAWABUNTU, Rumah 2 lantai dengan konsep bangunan dari peaduan antara Classic dan Modern yang jarang dimiliki developer lain,
Cluster ini lokasinya berada di kawasan sekitaran bsd dan dibangun oleh PT.PADJAJARAN MATARAM PROPERTY yaitu developer yang sangat aman dan teercaya di wilayah tangerang selatan. Mengapa teercaya?Karena kita memberikan bukti bukan janji
Jamin lokasi kami juga lengkap dengan kebutuhan anda.",
12-06-2021,128,90,2,1,,1,"BSD DELATINOS, TANGERANG",SHM,1300,,1650,https://www.rumah123.com/properti/tangerang/hos9291994/,"Dijual cepat rumah standar di Delatinos BSD. Posisi di boulevard cluster, 2 jalur. Lingkungan cluster dengan keamanan 24 jam dan dilengkapi dengan berbagai fasilitas seperti sport center (Kolam renang, lapangan tenis, tempat gym), jogging track dan komersial area. Lokasi strategis dekat dengan pintu tol BSD, stasiun kereta api (rawa buntu). 15 menit ke The Breeze, AEON Mall dan ICE BSD. 10 menit ke Eka Hospital, Sekolah dan Perbankan, 15 menit ke pasar modern BSD. Berikut spesifikasinya:
Lt / Lb : 128 / 90, Kt / Km : 2 / 1, Surat SHM, Harga  1.65 Milyar Nego
More Detail:
Linda - Ray White Seong BSD
081315293xxx",
12-06-2021,385,380,5,5,,2,"BSD, TANGERANG",HGB,,,5900,https://www.rumah123.com/properti/tangerang/hos9291967/,"The Green Cluster Manhattan Forum, Lt 385 LB 380 kt 5+1 km 5+1, Surat HGB, Harga 6,2 M NEGO, Turun jadi 5,9M, HubungiNovie Realita - Era Fiesta 0812 90537725",
12-06-2021,184,125,3,2,,,"BSD NUSALOKA, TANGERANG",SHM,,,1950,https://www.rumah123.com/properti/tangerang/hos8755981/,"Spec : LT 184 MÂ², LB +/- 125 MÂ², KT 3+1, KM 2+1, SHM, Hadap Barat, Bentuk Tanah lebar di belakang, Depan Taman, Lantai Roman Granite 60x120, Kitchen set, Strategis dekat Toll & Pasar Modern BSD, Harga--> 1.95 Nett, Hub. : IRMA - MB PRO BSD 085716434xxx",
12-06-2021,105,105,2,2,,1,"BSD THE GREEN, TANGERANG","lainnya(PPJB, GIRIK, ADAT, dll)",,Utara,2300,https://www.rumah123.com/properti/tangerang/hos9291954/,"DIJUAL Rumah 2 Lantai Bangunan Standart, Posisi dpn Taman, Bsd The Green, Lt 105 Lb 105, Kt 2 Km 2, Ac, wheater,gorden, Listrik 2200watt, Air Pam, PPJB, Harga  2,( nego )
Info survey hubungi agen :Shary 081287898xxx",
12-06-2021,320,225,3,3,1,1,"BSD THE ICON, TANGERANG","lainnya(PPJB, GIRIK, ADAT, dll)",4400,Barat Daya,5300,https://www.rumah123.com/properti/tangerang/hos9291935/,"Rumah cluster, siap huni, bersih terawat, lingungan asri The ICON. Dekat dengan AEON Mall, Universitas Prasetiya Mulya dan Atmajaya, Sinar Mas World Academy, BSD Green Office Park, Indonesia Convention Exhibition (ICE), stasiun kereta Rawa Buntu dan stasiun kereta Seong
Informasi lebih detail hubungi:
Wanda (Victory Property)
0816 116 86 74 (WA/Call/SMS)
0813 171 xxx 73 (WA/Call/SMS)",
12-06-2021,385,380,5,5,,2,"BSD THE GREEN, TANGERANG",HGB,,,5900,https://www.rumah123.com/properti/tangerang/hos9291913/,"FOR SALE
The Green Cluster Manhattan Forum, Lt 385 LB 380 kt 5+1 km 5+1, Surat HGB, Harga 6,2 M nego, Turun jadi 5,9M, iwan, 0878 726 7xxx6, ERA Fiesta alsut",
12-06-2021,625,500,5,3,,2,"BSD, TANGERANG",SHM,5500,,12500,https://www.rumah123.com/properti/tangerang/hos9291880/,"Di Jual Rumah di Bsd, Aman dan Nyaman, Komplek The Green, BSD Seong",
12-06-2021,300,255,5,5,2,2,"BSD, TANGERANG",SHM,4400,,6500,https://www.rumah123.com/properti/tangerang/hos9291797/,"DIJUAL rumah siap huni di GREEN COVE @ BSD CITY, LT 300 (12x25), LB 255, KT 4+1, KM 4+1, SHM, Garasi + Caort 1 mobil, Listrik 4,400, Hadap Selatan, Furnish : AC 5 unit, Water Heater 3 unit, Kitchen Set, Kompor Gas, Kulkas 2 pintu, H. Jual  6,5 Milyar (nego)",
12-06-2021,534,1000,8,8,6,6,"BSD, TANGERANG",SHM,16500,,15500,https://www.rumah123.com/properti/tangerang/hos9291764/,"Dijual rumah brand new TAMAN TIRTA GOLF BSD
Lt/lb: 534/1000, Daya Listrik: 16500w, KT: 5+3, Km 6+2, Garasi: 6mobil, 2caort, Swimming pool, SHM, HARGA 15,5M",
12-06-2021,162,153,3,3,,1,"BSD PROVANCE PARKLAND, TANGERANG",SHM,,Tenggara,2410,https://www.rumah123.com/properti/tangerang/hos9291752/,"Dibawah pasaran, Rumah Lelang, Perumahan provence parkland blok A., BSD city, LT 162m², LB 153m², 2 lantai, 3 +1 kamar tidur, 3 +1 kamar mandi, Harga sudah termasuk : Harga limit, BPHTB, Bea lelang, BN Sertifikat, Tunggakan PBB, Succes fee, B. Pemenangan Lelang, B Pengosongan /kerohiman, Harga Paket all in biaya  2.415.377.xxx, CASH ONLY, Pasaran kisaran 2,7m, Era Star, Hub.
Owen Lie, No tlp 0811 573 xxx",
